N,P,K,temperature,humidity,ph,rainfall,label
40,143,201,26.81071428597554,89.69555916762216,6.224184772254365,76.67281852658873,grapes
6,142,202,26.6565339516227,86.49847897148892,5.978637687756523,82.24398939558894,grapes
37,124,195,19.24157539814381,85.62623331400867,6.231374108683831,65.93195904690545,grapes
35,134,204,10.593324694392027,84.44958807192984,5.741164147098994,62.42738104820681,grapes
119,25,51,25.1371212827139,78.1419504761961,6.215599742571678,65.93016403081262,watermelon
119,19,55,27.171885119073043,82.7959156222319,7.022654014012,34.77260380019115,watermelon
105,30,50,24.949627536609185,90.12062324913165,6.522836943484512,61.427263479210055,watermelon
114,8,50,23.23482237101431,83.59587316104063,6.857216468099523,44.25799516635571,watermelon
93,22,52,27.660426397140807,89.39952638354926,6.734615081324549,52.52916300259603,watermelon
80,26,55,22.737489676417923,87.3791312275397,6.0714609012626575,46.53573216388838,watermelon
85,27,45,26.127738014738256,95.3557262454754,6.618892188092023,70.4823608164747,watermelon
85,22,53,25.947104386711594,82.7366915425123,6.939087372202578,64.37751312355527,watermelon
82,22,45,28.395171281663156,88.27818145582324,6.818672288517525,42.3693905893807,watermelon
118,13,54,25.362515175759906,86.13188964026189,6.123691970180814,58.324712070772435,watermelon
83,25,53,26.44189891250971,72.97044605037907,6.42731892682111,73.24044423427729,watermelon
86,15,47,25.679090628400573,85.27673785205472,6.531902322344629,62.61216448599216,watermelon
101,10,47,28.322584598034627,88.36619270297984,7.149431170517732,49.957553679637805,watermelon
119,9,50,27.861127392703725,79.69488300703252,6.186583671643109,37.73416545642591,watermelon
104,17,46,25.733848039686762,72.73464796770799,6.192873354376799,44.543890444057595,watermelon
95,12,51,23.14117015529968,83.71347577832522,6.863795582767896,37.183565146685666,watermelon
102,14,52,24.664671353849254,89.2109756661141,6.833355544118611,74.66438389463205,watermelon
109,21,55,24.290010791290666,92.4768399077725,6.916125477862151,58.89268565726037,watermelon
81,18,50,25.588481885681432,92.97672240682245,6.413153718613075,31.765410098926424,watermelon
103,17,51,24.737948934029106,79.72913744363754,6.485355350905669,47.600127997562204,watermelon
105,14,50,26.328183549794215,96.96591477397133,5.980656461744023,56.17433401182687,watermelon
97,8,52,25.969708108713462,88.09307418267646,5.953414835698625,48.73649135881552,watermelon
120,19,49,25.653491223881815,82.5361744799655,6.8987984737336765,52.766098362143005,watermelon
95,16,55,26.242314847652402,79.49271425448586,6.615669670250625,48.19696837606688,watermelon
83,29,52,25.892975759620242,86.27981519841916,6.825791595224833,57.24810506553381,watermelon
83,9,45,21.903902827292256,87.44970492294432,6.062491396486389,49.682301172586534,watermelon
91,21,50,22.45661106236249,86.24182761140736,6.876219353920774,44.928024408618406,watermelon
116,5,54,25.08783771855677,83.30555320033427,6.491106685801362,56.8169126619083,watermelon
112,28,54,22.441556974317784,79.15634002183691,6.852127764215938,55.49163130577629,watermelon
88,29,51,25.91871218999241,89.80695528205518,6.294572842641517,40.43548587135163,watermelon
118,15,45,27.276458724687394,87.56342577864527,6.782116476786247,53.80067130571235,watermelon
92,21,48,28.25444606339463,89.68341179693917,6.78013798092974,59.430057028604665,watermelon
106,14,45,24.043299308139584,88.6014221270703,6.465831442700477,72.67214241776674,watermelon
99,5,47,27.112240433699906,88.64917902155739,6.703869189369436,63.748199772884746,watermelon
98,8,51,26.476681314404225,86.82301076307583,5.95470145716523,42.5737605940987,watermelon
108,22,46,25.502515267763922,88.67108052711723,6.014886278772315,61.537833515089645,watermelon
119,7,55,24.81187186291812,90.8853623035308,5.992808067198678,34.88980426905528,watermelon
117,27,48,25.927653877023744,75.72665280260176,7.04533209445527,61.2659288294085,watermelon
109,10,53,26.04303323291754,86.08026376391523,6.429550081182076,40.89579579239892,watermelon
80,16,46,25.844887784750977,77.5401305362188,7.099504221949767,38.245800546244155,watermelon
100,18,52,26.52349295209973,82.27843048363061,6.875742986607324,59.27987189697404,watermelon
91,7,53,25.14345091030683,95.43383803825392,6.421782911977047,16.783303888458594,watermelon
86,6,53,26.7941785494927,80.48715422639464,6.971626681826651,24.597059415947715,watermelon
107,5,52,29.04475344957268,78.03253049265281,6.803194471549433,55.63355281225717,watermelon
103,16,49,25.966422880882646,79.57964930487765,6.829909558381466,52.57654167634843,watermelon
101,20,48,21.707619763100194,87.32148303008702,5.865290312841976,53.36390642841811,watermelon
85,25,47,21.00656189019609,90.3289604647494,6.245833928534422,42.687245452824016,watermelon
84,7,51,28.68394438247855,89.79787585905288,6.303675414770255,47.56181739861494,watermelon
102,28,54,22.42247359316916,78.8752846406276,6.7589608441301845,59.407507802373935,watermelon
98,25,52,24.83060639621463,76.75878289890107,6.307440990518008,55.11238379628362,watermelon
97,25,50,23.87983372788128,83.47774195812234,6.225541059558102,48.92330819404059,watermelon
90,16,45,21.31697173483996,76.44609889982688,6.337979178928465,62.12544594036989,watermelon
95,12,46,27.299601316409575,91.93057720690229,6.5219003180898945,58.628206194592345,watermelon
82,23,49,28.332146180605296,90.07240553177257,6.988396376166073,44.23042138041787,watermelon
82,25,51,23.16032890854656,84.57084900723025,6.0151983840388725,45.30746312588383,watermelon
110,28,46,19.108965455710177,84.98848722305686,6.406324592857124,37.23180260792145,watermelon
118,21,51,23.337500413495036,85.87432670693205,6.74136953935337,47.501028316085836,watermelon
120,20,45,26.449368400805092,87.50091318989125,6.22888210698038,65.34823085221339,watermelon
91,7,52,22.120213582451743,89.04647348764978,6.6846231044063,63.25253005710968,watermelon
81,6,55,25.25582507955831,86.80267167872023,6.34837734398802,65.72708469919122,watermelon
101,13,54,25.39838899165401,79.25665929545737,6.720688106698566,53.31259345201007,watermelon
101,17,55,25.52976516920218,96.57911622577892,6.431098507974547,58.10007485514258,watermelon
111,6,53,26.732225236828313,88.83797253760112,6.4477165599835535,44.13077982552031,watermelon
107,10,49,23.88589123823689,92.84901562984449,6.968791580611795,59.96275701569894,watermelon
115,11,46,26.809069613328983,86.3554226527762,6.81096107074096,40.103051115578765,watermelon
84,25,52,24.05484324394606,83.06705993872261,6.112547993433731,51.28130954804276,watermelon
120,7,47,24.193215650980136,84.59242897571598,6.403063077514297,69.51688604309855,watermelon
91,12,46,22.778048771853605,76.05113538951925,6.144155242750882,46.377914024187945,watermelon
89,22,52,24.01024680761698,96.18420481230321,6.271827488863883,55.33015200544174,watermelon
113,19,46,23.649034811946198,87.57445219461273,6.354832773884869,62.41184114206302,watermelon
97,22,50,25.914395270153154,84.15988232927006,6.550157925313122,57.648756270699366,watermelon
117,30,50,28.324656300284687,81.69638042772073,6.753880234177855,33.383150584938384,watermelon
90,14,52,22.103606194137285,90.94235428901776,6.518103303394357,81.1093429858491,watermelon
104,23,47,23.755005664246518,87.13417165707197,6.540188816498571,38.21527740662863,watermelon
81,16,45,29.846698124987217,88.03260702281615,6.948467597360883,61.34736073937543,watermelon
88,5,47,25.446107605696266,87.63256739097044,6.586738416288036,52.72561471451127,watermelon
92,7,45,25.367932112680165,83.67269999652963,7.196162844515331,45.42539650268798,watermelon
81,18,50,28.520004124792152,88.15587186695905,6.40042049684482,37.7397965977787,watermelon
111,5,55,25.07221192052627,87.26530519564322,6.3153383254231645,53.32407024774833,watermelon
108,23,51,30.495680247093873,78.6021221454503,6.014873389031657,22.297880020876107,watermelon
113,30,50,27.39552393267854,90.79905856356226,6.258454418384535,40.9980627113208,watermelon
83,10,53,23.954124773708596,93.21109639744144,6.117446297645704,51.20898122315406,watermelon
101,11,51,29.821986046531006,100.0,6.748835290685377,41.50738073174836,watermelon
114,21,55,24.232409253993325,82.32176103380203,6.539549285935238,42.08098742814253,watermelon
99,6,45,27.610079884018617,87.76520396575138,5.966739743040721,56.65388030204012,watermelon
92,20,55,25.703332690812985,77.11626808405505,6.574568783209599,60.300575979491754,watermelon
92,7,48,28.878688888797598,89.39824133189605,6.614663546159481,68.69900612761741,watermelon
91,24,55,29.393638473453706,80.35094371916614,6.3374261862020935,44.16801248819555,watermelon
110,21,54,26.800916578131535,97.44153053412477,6.729696982461666,38.66435037309236,watermelon
112,25,51,23.540633699307634,81.6936533499071,7.2545958270965745,59.4167759725516,watermelon
89,25,54,25.613633625878233,77.12376109016368,6.165194359549208,46.8360370167178,watermelon
100,10,53,23.18813894049579,82.2517640664874,5.850089891300097,30.22898793008642,watermelon
83,22,54,29.924397645053247,72.08920946391432,6.400858952786008,69.19744315787496,watermelon
95,14,50,26.906382462165475,88.07306571253655,6.6297489226626,50.09595936106004,watermelon
119,30,49,24.627304387375784,70.1330474187184,6.701333616893771,29.318118602044315,watermelon
97,12,47,25.657206841729817,89.77896666591579,6.45914517299918,71.56863717957333,watermelon
110,7,45,23.944133310940607,74.30640964071901,6.4966932731368585,43.28130593187377,watermelon
96,18,50,23.387816522978696,82.7038488873168,7.187063785121357,35.453948063843754,watermelon
83,23,55,29.29832955588885,92.10930561902268,5.965779724258774,26.31806157970026,watermelon
120,24,47,25.672248372057208,91.21708835717898,6.169194359148699,75.9581817359699,watermelon
115,17,55,25.48444725463612,89.80131399517532,7.10937146595678,15.187726137903127,muskmelon
114,27,48,28.893853625054575,92.87953417530458,6.433191866444426,26.9085496770565,muskmelon
101,25,52,31.47051236932599,94.31246262022223,6.6520231251946695,31.651176495404407,muskmelon
118,18,52,29.48734256133013,93.19445880921702,6.5062809414741265,24.97939947003097,muskmelon
95,26,45,31.909001191611633,87.72266370359587,5.893350626246368,27.564029350078087,muskmelon
81,25,49,28.355367442861077,96.21386844923666,5.735504520154391,9.245771557125838,muskmelon
117,24,53,26.328587256516315,78.69209408198613,6.50399575714695,13.205656362327161,muskmelon
114,30,51,32.251752713910975,86.92055858818095,5.700584465750466,27.81296875042522,muskmelon
113,6,52,27.11781267231573,87.91430720774227,6.7904379364217515,17.344350430130035,muskmelon
108,26,52,28.324624337089904,97.43428762035619,6.37911353755153,28.271979709987676,muskmelon
81,30,48,31.18018570369812,92.21003858338435,5.750782214219768,36.684247938151415,muskmelon
115,9,52,30.18031066880132,83.94904012071856,5.834518778480986,38.74450275800102,muskmelon
83,7,45,29.995954814163216,85.81395324091493,6.946739964678319,13.068348801873167,muskmelon
84,21,55,32.800911299802166,95.78793186773704,6.600829368045408,43.05130155978954,muskmelon
109,26,45,26.992700279239713,89.99437537067722,6.101078307624221,29.264718515541304,muskmelon
95,27,55,30.327805846162477,88.31760010182127,6.400864214672234,20.869062153309358,muskmelon
119,5,55,29.802493409794167,91.8969470624401,6.41006512869086,37.73461428076641,muskmelon
110,14,51,27.561336017726514,95.14821631579645,6.139255229603141,44.91442757999974,muskmelon
82,18,48,32.152819822825066,91.57902099565393,5.979018770425269,12.318612269431306,muskmelon
87,14,48,30.708058502579245,92.14816921985464,6.52334350330564,26.857632975086464,muskmelon
85,9,53,29.282786278099266,100.0,6.504940293791078,5.002228551266715,muskmelon
100,6,53,31.197495034619607,86.8037651555804,6.0681906571705015,25.592721586480245,muskmelon
107,12,46,28.84249752091423,84.35948978212672,6.74755482964697,31.22312862925141,muskmelon
91,13,47,27.43126393532199,96.35305826399303,5.838154213978132,27.56440188557241,muskmelon
102,25,50,26.115189661957935,89.52118848352947,5.800809663186752,13.814675730016901,muskmelon
117,25,53,25.185872081247997,90.53424257128691,6.450101541296487,4.025056478116749,muskmelon
85,21,52,33.74042116988065,86.19473425934443,5.976835233238621,27.431204444117686,muskmelon
104,25,55,27.605549278556634,89.06981213616244,5.998392779060452,37.24200986915325,muskmelon
102,24,54,27.280876242828455,98.9316699504817,6.34485727716512,16.90844991266568,muskmelon
116,25,50,28.70730138022216,96.9343193030906,6.092794982959637,33.10687612023145,muskmelon
100,17,48,30.342724585618203,98.6086505094349,6.3572496103998475,10.842198325799494,muskmelon
110,25,54,30.542530835078594,83.70300314103677,6.556626734390348,28.016115306925137,muskmelon
104,25,51,30.68456123671949,88.12905284723566,6.483764502624196,19.62747875255343,muskmelon
107,11,54,27.424368812862124,77.14077906257288,6.0674955223519005,21.815900833970858,muskmelon
98,26,52,27.004733732427177,86.65068597458622,6.385491026358067,21.087501937838695,muskmelon
88,17,52,30.4693187909766,95.5363595619283,6.38446896431029,21.4421681496699,muskmelon
87,25,46,26.929734667632907,92.61169458874186,6.486968591769515,25.575210556925356,muskmelon
120,8,46,32.77126638203998,89.60180630523938,6.39860490104093,15.24372394804482,muskmelon
95,13,46,30.8226576432765,93.65162751140973,5.958347555999839,19.310925064321474,muskmelon
108,22,47,30.005212342099636,88.28299930712296,5.9185921524753375,24.714287020008523,muskmelon
82,13,52,28.441112997334823,95.89287327200893,6.599198560090383,15.528855574681408,muskmelon
120,23,55,30.19187574497065,95.43605733740307,6.718967028280921,44.44509630675017,muskmelon
110,22,47,29.393615537407413,83.74229198294765,6.240973076081405,16.403657739386585,muskmelon
95,23,45,25.23058067408831,92.06522585918674,6.04486212945411,14.495776123665097,muskmelon
106,10,49,28.525907323505283,96.66904966477334,6.290685039813423,10.42818797177502,muskmelon
99,12,52,27.39436955241634,92.23209710518314,5.8502342323381775,40.202871751381174,muskmelon
106,20,51,28.672963256500488,94.47366021060293,6.419264114970844,26.019408475994815,muskmelon
83,11,53,30.713699747510187,100.0,5.9657030209336765,12.599387637563579,muskmelon
117,19,55,31.27968536286727,91.26165536506554,6.387704262041015,36.22591449859969,muskmelon
98,26,49,27.332899843472124,92.49983616002662,5.79504438307518,25.502339282888784,muskmelon
113,20,48,28.083502515197928,91.18650499169304,6.279280714508688,29.851532681115017,muskmelon
101,17,47,32.89844377927048,95.63606919301024,6.520493335993219,22.863436672475473,muskmelon
98,7,45,28.273124438977135,94.81190758491151,6.070697066407593,19.360066370430268,muskmelon
93,22,48,34.32870361836079,92.4971231113507,6.514012241119118,25.282065440546013,muskmelon
95,21,47,29.062161621263087,88.46313779145572,6.475785189507534,15.210406060044097,muskmelon
109,12,48,25.936191961688365,93.15715621662726,6.613665394557091,38.92967660575105,muskmelon
118,12,47,29.475406032209065,99.48542765358818,5.843565593876339,16.25475843756896,muskmelon
100,14,49,30.251146349765555,93.31892115257263,6.146782495840256,41.380661278549454,muskmelon
89,9,47,32.051068098165494,95.5806321253592,7.22205748712519,27.63907218202199,muskmelon
95,16,46,28.42308920253992,88.95856636993686,6.696385039963173,27.442322140211058,muskmelon
95,7,45,27.023174002032455,94.54965427711855,5.646552361933424,33.426422776294345,muskmelon
87,6,45,27.37869746742127,92.18641254108263,6.699514001801107,16.539542939955638,muskmelon
93,20,50,29.51256595542795,88.47525534156384,6.571006870022114,32.99062722698636,muskmelon
84,29,49,28.2424507715814,95.50001694399437,6.098126988796043,0.0,muskmelon
111,5,47,26.872017710390555,86.51507446279844,6.087828993262773,13.97935235778061,muskmelon
111,5,52,31.061462308841218,90.87271332557604,6.270690931231647,11.759470726589345,muskmelon
111,15,54,31.04564630870281,93.85849848646187,6.144706506502109,9.527011486282383,muskmelon
89,11,47,30.576483109645963,96.13965670690062,5.9426273983109805,25.71639581921049,muskmelon
110,15,48,26.18643382592963,86.91981204461436,6.570015203920934,31.456217481816957,muskmelon
95,30,52,30.36990454644028,95.60691563591439,6.553672770556807,33.06317678499306,muskmelon
115,12,52,29.908185403291302,97.82221812150236,6.984667476296485,23.426731892004078,muskmelon
120,25,50,26.835011801361233,91.29273170194558,6.582897460593143,15.19175863106453,muskmelon
102,11,45,28.763639076654165,85.43810836775413,6.155240721103437,27.846076368251673,muskmelon
94,5,55,28.614841289458397,91.16764559459284,6.292320316872629,28.126582668508508,muskmelon
84,18,46,25.51828351383552,91.1943022606942,6.650761863027263,34.68215856936016,muskmelon
107,22,54,29.292678187687716,91.41230545526511,6.256961303639212,29.388304659315168,muskmelon
80,18,52,27.631278062784435,89.33291296422216,6.399880027795572,24.356843389206286,muskmelon
86,18,45,29.804930537814055,80.68104507627496,6.646286602355256,13.28585130838743,muskmelon
113,28,48,27.1022758343958,90.54666195849421,6.0779731884007315,17.91317436167919,muskmelon
115,18,53,28.29560432935318,92.66980815465844,5.951070682814981,16.572051043619666,muskmelon
82,20,54,30.785098585655543,93.1833690738703,6.769863543985723,18.29266573083744,muskmelon
98,22,47,28.326986905816465,88.42433335694476,6.3626997180580185,31.516187895897534,muskmelon
117,25,54,32.13668736246681,100.0,5.982026701743009,36.26362053128059,muskmelon
83,15,49,28.127786758770796,81.83536556674122,6.578414217733465,22.689579929846225,muskmelon
120,16,51,28.44838778150377,98.19776799901311,6.586577016390848,23.447430359004723,muskmelon
111,5,50,29.458682413746182,90.67583467560948,5.895570496707592,26.275724280000038,muskmelon
85,21,47,27.036579304133937,94.90724905171777,6.272440900754289,19.5381516786766,muskmelon
90,23,54,25.03690702603845,90.85673783029367,6.237386605543221,18.01196088357044,muskmelon
99,29,55,26.14247432085981,97.16018833012734,6.6649790419161725,8.928023576892901,muskmelon
102,11,47,30.512978046854364,90.84545213723594,6.683247095213915,20.193596759231276,muskmelon
80,18,51,26.950090748215104,86.32448566411094,6.5715745081347,25.497275402677868,muskmelon
87,21,52,32.46702817133651,100.0,6.1349654557641795,20.183325829604325,muskmelon
114,8,52,28.212315882685225,93.9839506705893,6.1056912177665295,25.851010655740602,muskmelon
99,6,46,28.983853966394072,95.33032271812105,6.477796686679767,33.65005476412317,muskmelon
89,25,50,30.13285528513575,97.52061053022398,6.76653532210798,30.288361824226687,muskmelon
96,13,55,33.539716276318245,89.41481821952783,6.5013664615064926,10.340128358339609,muskmelon
82,26,47,32.627171113272794,96.44551915819629,6.413352226602444,34.17066598453641,muskmelon
106,21,52,31.312518341186284,91.84045659768555,6.144512270421689,34.30975119355485,muskmelon
90,15,52,29.097399571622926,90.72132632177815,6.474061223160319,12.358976037814404,muskmelon
106,16,54,30.145232748402364,92.05671660692144,6.373265253429256,16.50745110358846,muskmelon
24,128,196,24.307610022333275,83.19378241276532,5.605716471738196,122.34269233146192,apple
7,144,197,22.747029967342936,90.45396473589783,6.302588575093833,112.58271428744699,apple
14,128,205,20.971612113155388,100.0,6.333158998690757,93.84187922548149,apple
8,120,201,21.179925275178096,95.56531283292398,5.967469106872385,108.23650795267314,apple
20,129,201,23.070077814950142,91.38593507336383,5.786939500031721,113.58409684827517,apple
32,137,204,21.95361017134545,94.34421624256446,6.011625175850735,106.09924609715398,apple
27,139,205,23.87680531491343,91.9369799318177,5.938212220469262,101.41312499363558,apple
0,123,205,23.938364447141023,99.74421154913992,5.8655615017311655,121.45887973683578,apple
22,144,196,22.088726912583695,90.68571774102918,6.543264683841028,131.6986737403473,apple
1,124,199,26.665651472110525,94.43313461067424,5.864951696625281,109.76311973772214,apple
30,122,197,19.09446831173299,98.45058815071033,5.957944088520691,116.86711969572758,apple
29,121,196,22.461209411440564,90.43444466577047,5.888889109327031,137.8853859203677,apple
13,126,204,21.67578185879439,100.0,6.598805350158955,122.52688869352076,apple
9,139,199,19.51923493585388,86.88897587128312,5.85017757639851,108.20338673385568,apple
0,133,200,23.5075161183146,98.641768055564,5.68248411159428,84.59691132161026,apple
30,143,199,23.525320503233434,88.73472510024013,5.491044661923594,106.87310325403865,apple
36,140,198,26.370763496484262,90.2633533108736,6.224925958096921,114.9107979781354,apple
37,137,199,23.901087779109552,80.7344655940853,5.498492530406318,107.52991684564583,apple
33,121,203,20.40859379134159,92.48888026311154,5.513163201098811,132.28661120075247,apple
7,144,195,26.672069902668376,88.38162729486558,5.636843773244371,113.24563421467457,apple
35,128,205,23.514801781050707,90.52762812313263,5.951272151537399,113.55643527152783,apple
29,128,198,23.604945616937233,92.0212963210556,5.603840332595319,132.36154021205837,apple
2,143,196,22.259744882300335,95.24157553236452,5.6888400486877595,113.21895821260878,apple
34,140,198,19.78529117655304,94.47807963700313,5.428757369541733,90.25003460604646,apple
29,144,204,21.688831627857894,94.02506051700557,5.511345321450936,114.11112938529635,apple
32,141,203,23.43690775940837,87.36656539577218,5.893730623146105,121.03752737247852,apple
13,144,197,26.69074321186922,90.49236398198636,6.12073504658598,97.61824099901705,apple
25,143,198,25.898612416544378,100.0,6.242220359045986,105.6204999476306,apple
9,137,200,20.14382186642745,87.01187162618376,5.681741337403009,92.3533571609693,apple
6,144,198,18.875551853421978,98.59632819028647,5.680716039041282,122.34788775201768,apple
37,126,196,23.88174517382241,89.76067065559567,5.878587957084179,123.98774367418014,apple
2,120,203,19.589647788874295,94.72347274071751,5.831550836638685,99.78249434859269,apple
11,143,197,23.630924498369563,98.67227450114964,5.760821174916745,123.66822830389084,apple
10,141,201,21.831388697402662,97.33764487969329,6.560361941119763,97.73628702235953,apple
24,142,202,21.605724266263515,90.92729505860457,5.812722574785937,107.99692319031378,apple
23,138,195,19.301544905466407,89.76171219239231,5.758519654035741,129.4883408724233,apple
18,125,204,23.382681803139434,94.19851530738893,6.324965212391188,124.85368181613265,apple
13,121,196,21.141608210676175,95.1955292711606,6.400934051032014,123.47856157707888,apple
26,122,202,20.105336208579427,99.19415357434877,5.6237819115111565,136.53838936388468,apple
28,123,202,17.0219058634367,92.14553448497075,6.446533824166852,110.1567572498926,apple
26,121,201,22.136064309898725,93.12018265011577,5.975115592020305,95.20662925563485,apple
21,137,196,27.156423393339487,99.8947371513547,5.828298883897278,119.65918019298539,apple
21,135,198,27.18338896909574,96.82702918132392,6.0443671614797,89.34425024439733,apple
5,144,205,20.507579796827457,94.1849173700239,6.273916237075235,87.87994309994008,apple
2,123,205,21.161868409276437,83.19117054454965,5.745864862279787,114.97001525802034,apple
15,133,199,24.934410232150046,78.45636638585468,5.792425179766867,108.38840244568372,apple
31,130,198,19.804527491623418,94.67634531615084,5.620996962681271,110.51248608049937,apple
25,143,200,24.407947239638933,92.33029508359563,6.174202112697837,105.80144380445411,apple
16,143,204,25.24691333676938,88.95939839542629,5.753181153177951,116.83427588914665,apple
19,122,202,25.798540037768614,91.59746580093173,5.745602121635605,111.1002558512752,apple
10,125,196,22.112228497040093,89.73375259401546,5.7955137668220225,122.01114324500935,apple
20,139,202,23.09466677964607,97.84974086316949,5.765978998229656,100.32366965218573,apple
28,123,198,21.70663803648688,91.8872043812949,5.481312475494604,109.13088051295279,apple
28,136,200,21.40828302192028,88.66082412464917,6.279505013236739,118.39750996092916,apple
2,131,199,22.021247336196947,96.17842861479645,5.585109356739528,104.80229189379779,apple
2,140,197,23.432532343632356,91.73657881526898,5.631074231964237,81.20176831049417,apple
27,138,201,25.493989922466497,96.53459419836153,6.084436272912536,108.86164838797723,apple
30,127,204,20.894144828639313,90.07172981903601,6.275945809157292,105.85453310566899,apple
32,145,203,26.815913797919045,87.59508721251282,6.327809147566086,130.2388804485241,apple
29,139,205,23.099176337914866,94.16545589092848,6.2177488200048066,118.2721663586681,apple
26,126,195,21.370903531303128,93.05538866771842,6.163359750108233,126.59530367258095,apple
40,136,202,21.35825036170435,96.97559327683415,6.2180902376582505,115.57667616414024,apple
6,124,200,18.133600429454116,92.50182152345128,5.9654976391546874,112.55749751585087,apple
35,138,200,22.9671859827221,81.62639526114802,5.699170096145912,120.35646061749534,apple
17,136,196,25.345611114184866,88.33552093205806,6.104338216946886,81.81488121874364,apple
33,134,205,20.47387238576357,98.30828779571908,5.785358756947565,118.8774359757168,apple
16,143,197,22.751097574449744,92.03290335378448,5.839411301464595,138.28154390077367,apple
27,120,200,22.4846651854082,89.51340219742727,6.377332917107352,119.52400039209343,apple
29,145,205,19.687184076226917,97.06180353952969,6.407342716336953,125.84408483232848,apple
3,141,197,20.923313205307412,87.56732689370538,6.216656152529982,109.18679330470557,apple
15,123,204,24.115622619243656,84.8337881987855,6.064806206933875,115.06253185836287,apple
5,136,195,19.847707883661503,91.12044917237253,6.254220757391767,108.10498832388588,apple
10,136,204,21.78563772433326,89.73508167375631,6.158215515750014,83.67952430641229,apple
7,141,195,21.16808219075319,88.61944395123373,5.580460922563443,93.229888021498,apple
2,129,201,23.715201574867052,93.49114288050656,5.520474407041024,111.17624410616014,apple
29,138,197,22.119270885405033,94.89516992623392,5.625747573005079,129.88293688032527,apple
30,137,200,19.68403679818898,90.65831284216091,5.1904401164632725,127.32599555684055,apple
29,132,204,25.418986068914343,91.7599783534312,6.34111403699534,111.45702452706533,apple
14,139,197,20.2556619064039,100.0,5.976575423711389,129.93720506855706,apple
18,125,203,20.82257227597124,89.87794575221218,6.191696652740507,100.91508657278226,apple
33,143,204,21.532746094461885,93.34944175322335,5.813987151705163,134.55851129539542,apple
40,144,196,25.01478174885743,89.70873173700433,5.7737758514079,107.11687102632071,apple
9,143,197,21.718687212043207,88.64980602056514,5.318207701710362,118.23892317426755,apple
38,135,203,23.884578069695944,90.73710473291115,5.764488285800553,98.17002966737589,apple
28,130,196,22.992139460661146,92.28316461239156,5.917722779234122,119.76482707636427,apple
35,142,203,22.557102974526288,92.03468064773563,5.968640251402761,119.43752673387087,apple
12,129,205,22.71526593055445,100.0,5.960288682295878,128.4475862719807,apple
1,135,203,22.044509451833356,89.1210231086208,5.973501409318924,102.45443049283993,apple
0,145,205,19.56985397870256,88.01565121192269,5.72621334717863,102.98688365271806,apple
31,121,201,23.33019880609275,90.02835375444376,5.893207167933141,117.58710855126503,apple
35,131,203,20.283482546028786,95.89621847354874,5.86955911850537,101.83763175416988,apple
29,140,195,17.798128823010785,92.27033332977392,5.863377205144097,112.20421773846871,apple
33,138,198,23.167354538315333,97.11081882974058,6.178789671775775,131.6424517247546,apple
14,140,197,25.16012046217239,78.76858661732395,6.065002848169151,106.96552405913916,apple
35,145,195,17.313250588916326,82.64610909902164,6.265944916949854,108.9783888569963,apple
40,120,197,21.786476710580125,90.00940381994926,6.029845287108669,133.6258343007116,apple
25,132,198,23.557749362010394,96.33824476771855,5.860139131800597,115.5087677581065,apple
31,137,196,26.259631979423396,85.99743419197202,6.30529615631108,136.35506050270328,apple
36,144,196,23.693262935350816,79.46712583153122,6.3903357481148095,112.53986903066088,apple
10,140,197,20.713388847541733,93.12775295109604,6.357479427430417,136.7753402498447,apple
22,30,12,15.415648847790319,93.72906356851358,6.497054060778246,109.54547372231322,orange
37,6,13,28.78072596829637,86.05715102600284,7.433084843035425,92.21574505277938,orange
27,13,6,12.06857765175093,86.42838407639535,7.01772076806431,87.72212997375638,orange
7,16,9,17.281192526699492,87.19432636182663,7.77245338379835,131.3946331189853,orange
20,7,9,28.511929665635936,92.13070573736971,7.253842100765172,102.53295120923922,orange
26,27,10,26.162374513482575,89.78329649908497,6.441081865283956,112.8686158025294,orange
5,23,15,25.91435161198959,94.5170277248776,7.169347799531868,103.43917648071717,orange
0,18,14,33.020851256939125,77.73406620547804,7.122677010433885,121.36783108330138,orange
39,24,14,31.20088427623206,86.619178364361,7.111378934694924,102.3148618928266,orange
13,23,6,23.456768825747425,84.63381036544475,7.6364991788863,89.64770139567051,orange
21,17,15,23.39927384216891,90.26561110813753,7.449002771908274,122.9067953418606,orange
33,12,8,22.134145272606688,87.6212985575493,6.640816802125547,103.0322293518977,orange
6,9,12,32.84990884429432,94.13284531947883,7.1404854625843655,101.31540854684508,orange
19,7,10,14.624355925974395,81.92393730169971,6.03750259499181,79.12728505373919,orange
24,18,6,26.20512320281875,94.67985453165376,6.040435304328409,102.14007137802393,orange
9,11,8,31.245249185689723,97.18168684605853,6.380682082544769,113.5656650972048,orange
31,8,7,35.11215720673137,100.0,7.510054372884524,83.92313221897075,orange
22,17,5,22.618304629809632,88.31468636453262,7.022404733329892,88.02417475378284,orange
13,5,8,23.000688597588915,91.72751851176258,7.496262514090509,103.89953683867192,orange
16,8,9,26.89986679839351,82.26477256718817,7.55121109583759,105.85874253906947,orange
4,13,6,15.858651151075529,82.29988080843488,7.619572992423758,121.39093675959309,orange
0,25,14,16.458612133365268,96.2036612589085,6.417718664200499,134.78938746024374,orange
8,7,10,30.100506669150406,91.95537208175965,6.9876497796414645,96.53400127248847,orange
4,23,5,21.33965658892201,99.2560506189921,7.50090423405555,115.90464168403481,orange
